chain_id,i,range,x,y,z,qw,qx,qy,qz
0036465cc6,47,111.5,-0.020331039005918195,0.01292846159765204,-0.9997097097326093,0.9731159447263391,0.00036612729716624495,-0.0009430552596923277,0.2303135573884954
0036465cc6,48,113.3,-0.028402735125412273,-0.20855504002480726,-0.9775981177956751,0.9527951846706307,-0.06350660089146389,-0.038085532595680184,-0.29444479944222884
0036465cc6,49,113.6,0.5797375099641139,-0.2140667572201684,-0.7861805409661641,0.9557336122425177,-0.08147266833908239,-0.2799488079448883,-0.03954910458929103
0036465cc6,50,112.6,-0.08376669943828824,-0.1158155078880705,0.9897322406579688,0.44296088782378673,-0.09553020884477932,-0.10844085393038347,0.8848164850720656
0036465cc6,51,110.7,-0.024520721638790263,-0.04631167301423293,0.9986260376902536,0.9789261851915343,-0.000304763088210909,0.039213011943436994,-0.20041399841361845
0036465cc6,52,111.1,0.8431283004597296,0.39613612105883445,-0.36360808923392834,0.7770367224160253,0.5426943818976643,0.04733218214207164,-0.31536709468069546
0036465cc6,53,110.4,-0.03347427834819338,-0.03376068385807768,0.9988692051087082,0.9656660869489443,-0.011289122001201173,0.05165457677888059,-0.2543489118100383
0036465cc6,54,113.5,-0.003268503303008927,-0.00012013542969907607,0.9999946512125137,0.9885192270168083,0.01968249093203841,0.057198001397873656,0.13845839087932107
0036465cc6,55,113.3,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0036465cc6,56,115.1,-0.00847200386178973,-0.0026977102025506974,0.9999604729739217,0.9947553887587425,-0.002180121302364689,-0.003470083387786575,0.10220040179877972
0036465cc6,57,112.3,0.00012005682120426854,-0.006634986040773859,0.9999779810308816,0.9951208971741868,0.0005878917995417047,-0.0006399761486418047,0.09865923586265296
0036465cc6,58,115.1,-0.0020612450310553247,0.002947696888595745,-0.9999935311550645,0.9953327371066312,0.0014866977187771864,0.0009814870501787983,0.09648610706669264
0036465cc6,59,116.1,-0.0005474288118429711,0.0615756514229864,-0.9981022690453775,0.9994458731663818,0.010204606909042336,0.006689682857859501,-0.03096870600754846
0036465cc6,60,116.7,-0.002751712650162696,0.0036401741094121425,-0.9999895885507729,0.9939969358245074,0.0014193567399424958,0.00011818323039166818,0.10939864272768199
0036465cc6,61,115.5,-0.0014477647553909436,0.005563808052501946,-0.9999834738720276,0.9979540908470635,0.0021846918902550584,0.0011510920473761272,0.06388688965706493
0036465cc6,62,115.3,0.048743205263087876,-0.05812114854680944,-0.9971188655482756,0.9839291442355125,-0.006272476994755294,0.004586673742765139,0.17839018353121291
0036465cc6,63,115.1,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0036465cc6,64,115.0,0.014901249031410971,-0.010145359877237478,0.9998374990218486,0.9462375150682291,-0.004205073937012146,-0.012127159925354283,0.32321790547992885
0036465cc6,65,115.8,-0.05269235083993762,-0.025580364911310542,0.998283106685656,0.05143441870036514,-0.2863621353013747,0.9567333684109958,0.003534092180801882
0036465cc6,66,117.2,-0.32852842180045494,-0.2579421391511691,0.9085895271900406,0.5680918756003933,-0.3241984108882366,-0.16638152989174487,0.7378917249605471
0036465cc6,67,116.2,0.014569491191366517,0.02019006706999774,0.9996899975082945,0.898576405131239,0.11218910061225475,-0.028031645927815214,0.42330636266398175
0036465cc6,68,115.3,-0.006981201794586549,0.009507800240203113,0.9999304298580454,0.9945705555454585,0.0004442550551406683,0.0012519970192074992,0.10405597139476416
0036465cc6,69,116.3,0.004830189064390578,-0.004672028322149591,-0.9999774204575618,0.9985037041460895,-0.0011410463836716007,-9.703353700540885e-05,0.054672126391623464
0036465cc6,70,116.2,-0.008366780052052158,-0.001047500503768757,0.9999644492351992,0.9981017136577793,0.0005557784935968767,0.0001696309582112986,0.061584344837048194
0036465cc6,71,116.4,-0.0052891043773724,0.002494907178516917,0.9999829002603274,0.9992024800103031,-0.0014326489535356876,-0.0018003354856110673,0.03986364572357909
0036465cc6,72,116.5,-0.0013440157954927158,-0.004462321294270502,0.9999891405961409,0.9987992861376878,0.0020924738837398214,0.0006691482434772007,0.048940369885397766
0036465cc6,73,116.9,0.019709902927683983,-0.0368148191169597,0.999127713968523,-0.04491472040014343,0.991180823513082,0.12463825596117326,0.00292372061977994
0036465cc6,74,117.5,0.001055493645754469,-0.002407337263771846,0.9999965453242639,0.9994699269366467,-0.002681380628012573,-0.004865302457725646,0.03207809500541829
0036465cc6,75,117.8,0.058375991728514286,-0.037474872982505895,0.9975910371914222,0.9856936266956947,-0.12059119833949888,-0.11728122695462269,-0.010533327040891211
0036465cc6,76,117.8,-0.0001881660831952026,-0.00259920347986046,-0.9999966043616326,0.9978204429287141,0.0004890527052482392,0.0012745952298168195,0.06597347882290587
0036465cc6,77,119.5,-0.004456973949876865,0.005485397938592871,0.999975022584397,0.9983413149342372,-0.00015413318984876774,-0.00025986626450466533,0.057571934202896795
0036465cc6,78,118.2,0.175909397541308,-0.010162764691595525,0.9843539008255504,-0.10730217455687432,0.5658528547151607,0.8167928225577963,-0.033856685663807055
0036465cc6,79,117.7,-0.0051903063565783055,0.0036551747617321133,0.9999798500056819,0.9928658119727064,-0.003103031961569417,0.000895719133458308,0.11919332320083209
0036465cc6,80,117.4,-0.0005663176759920834,0.0030587070990164625,-0.9999951617858819,0.9968106419617925,0.0004894571623685377,4.717412788762374e-05,0.0798016433289882
0036465cc6,81,118.5,-0.0019065160060407862,0.005354993410312262,-0.9999838444906469,0.9989125313583465,0.0031670935651161077,-0.0007618133715195161,0.04650961034019924
0036465cc6,82,117.1,0.026230758197130947,-0.009139571577431501,0.9996141333313494,-0.021868855886008415,0.025109214920524498,-0.012168577179680415,0.9993714055333653
0036465cc6,83,116.3,-0.18383279124658927,0.26003557865958377,-0.9479382905514805,0.9327069036968547,-0.03502336145451202,0.12935874819424084,-0.3348096626656282
0036465cc6,84,117.0,-0.0020983333047299405,-0.019577712133068588,-0.9998061363009216,0.9936221328242729,-0.003634136339621801,-0.0014789345113519535,0.11269278134609623
0036465cc6,85,115.8,-0.0055546246821887415,-0.012219234517259427,-0.9999099141684975,0.9965780419037763,-0.0032465756215861,0.0030435260885020134,0.08253728303571013
0036465cc6,86,116.8,-0.2650283072798843,-0.08085368009520708,0.9608447734964379,0.1638214902323264,0.14854702004496803,0.9740645674973439,0.04790115363988623
0036465cc6,87,115.1,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0036465cc6,88,117.1,0.051316243499600046,-0.48437086699146675,0.8733564600797459,-0.3149243960506264,0.940951998802412,-0.11300072941752706,-0.05160228554047563
0036465cc6,89,118.1,0.013354402751812032,-0.0034356084172661528,0.9999049237412253,0.9931160546645984,0.0007065005984206754,-0.0004160508987673673,0.11713167686828535
0036465cc6,90,117.5,-0.0022924403858998266,0.003298286784698544,0.9999919329781429,0.9917881332325007,-0.0021133024079996016,-0.0038542353133174667,0.12781618677723555
0036465cc6,91,118.3,0.76775075621007,0.48802201852205246,0.415202704442694,0.5747060643720763,0.7615426558538856,-0.25761047356762123,-0.1529789750169464
0036465cc6,92,116.9,0.05630172530731373,0.006874470269316169,0.9983901328568587,0.9407575754791704,0.022622902138074063,-0.03881679265502532,0.3360902335465593
0036465cc6,93,115.6,0.0275689757255603,0.06087295220125562,0.9977647193941803,0.9792142655878825,0.05912149983010917,-0.018266697089839173,0.19315899695445324
0036465cc6,94,117.2,0.010572593535831759,-0.00940672547447669,-0.9998998618770651,0.9894405017858813,-0.005165639024499888,-0.001249604746864256,0.14484214886264576
0036465cc6,95,116.1,0.05251595744488876,0.09286995332763218,0.9942923342672264,0.2077840066547882,0.7025586550055216,-0.6802987986876703,0.020753008442826272
0036465cc6,96,115.2,-0.006512948934151065,-0.004072036558864906,0.9999704995720846,0.9963178794004056,0.0010259704153315614,-0.0023032116678271975,0.08569904193046003
0036465cc6,97,116.7,-0.004526990919003674,-0.0003167301376020564,0.9999897029646051,0.9917724421008437,-0.000841783032166848,0.002367503873537995,0.1279887081584317
0036465cc6,98,114.3,-0.01185488328525949,0.008304340422033617,0.9998952443493508,0.9945004382185543,-0.0003761849570714806,-0.0003261961946531636,0.10473122965011088
0036465cc6,99,116.3,0.0020211251062941375,0.002647734522975132,-0.9999944522622116,0.9865275102543837,-7.614313759847383e-05,-0.0019499480766025036,0.16358381159518218
0053053e5a,0,130.9,0,0,0,1,0,0,0
0053053e5a,1,130.8,-0.018832210996457436,0.004380625683596634,0.9998130615008013,0.9981038590168426,0.004000086134075317,0.025115572466850665,0.056052599817217094
0053053e5a,2,131.7,0.004481412495470714,-0.000837311419705506,-0.9999896078718178,0.9999976970480876,-4.7437253064058166e-05,-0.0018979088060730905,-0.001000794880170272
0053053e5a,3,131.7,-0.014696369703492694,0.03012584044247025,-0.9994380673434312,0.9998314267762298,0.009961209782040306,0.00363563041635678,0.014989146799010497
0053053e5a,4,131.7,0.003775649863592967,-0.002234788819254451,0.9999903750472006,0.9992549817614543,-0.000702280210199063,0.0015162515530576031,-0.03855760895918756
0053053e5a,5,129.3,-0.16295423371094828,-0.18456109422658581,-0.9692177878132257,0.8846014884186885,-0.10242373569261344,-0.020524204940027706,-0.45449790105762883
0053053e5a,6,131.7,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,7,131.7,0.002180575885341958,-0.0012178546388487634,-0.9999968809545792,0.9997516124317667,0.0005484563790124594,-0.0005320284514014079,-0.022273966449869977
0053053e5a,8,130.6,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,9,130.6,-0.005987459519320933,0.0005449849965244063,0.9999819264966033,0.9999990634954643,-0.0005943580591574291,-0.001141487587621588,0.00046556715849416756
0053053e5a,10,130.6,-0.00319049344783733,0.0017347852798528976,0.999993405614053,0.999660621561262,-0.00025289614265425756,-0.0014481570178459385,0.026009240368453923
0053053e5a,11,130.4,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,12,127.2,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,13,128.3,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,14,129.1,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,15,128.8,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,16,128.8,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,17,130.7,0,0,0,1,0,0,0
0053053e5a,18,130.7,0,0,0,1,0,0,0
0053053e5a,19,129.5,0,0,0,1,0,0,0
0053053e5a,20,131.9,0,0,0,1,0,0,0
0053053e5a,21,126.1,0,0,0,1,0,0,0
0053053e5a,22,128.9,0,0,0,1,0,0,0
0053053e5a,23,130.2,0,0,0,1,0,0,0
0053053e5a,24,130.2,0,0,0,1,0,0,0
0053053e5a,25,130.2,0,0,0,1,0,0,0
0053053e5a,26,130.2,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,27,130.2,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,28,129.0,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,29,126.2,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,30,129.8,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,31,129.8,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,32,129.3,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,33,129.3,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,34,129.5,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,35,131.1,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,36,131.1,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,37,131.1,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,38,129.6,0.31005096561530693,-0.08714973039245875,0.9467171294602932,-0.20376025690724592,0.194945240918591,0.9593823384565026,0.007977431041282639
0053053e5a,39,127.7,-0.17205554913092239,0.13000268276109123,0.9764712952709751,0.1410639019183485,0.8361137343834188,0.5296381593940962,0.022320816844777068
0053053e5a,40,127.7,0.06684299982627269,-0.0623275626435453,0.995814886567348,-0.05893793178905857,0.8900869875137281,0.45187349466542326,-0.009045422821654396
0053053e5a,41,125.3,0.002131960917124322,0.001094088633547385,-0.9999971288522332,0.9985062812661565,0.0007061077897897672,0.0004987130923892881,0.054630201986373604
0053053e5a,42,125.3,-0.03592870820887466,-0.005389940204123405,0.9993398203169117,0.6740827578913617,-0.0728945007442442,0.726130021056771,-0.1141666317052255
0053053e5a,43,127.0,-0.005661298098636839,0.002591242495245501,0.9999806173952418,0.9892033048237187,6.403792824333198e-06,0.000871676293430686,-0.14654713189026958
0053053e5a,44,127.5,-0.0004270882126005745,0.0033917900496032586,0.9999941566608866,0.9999722361705501,-0.0007197193773324,-0.0035684270137638437,0.006501939767104898
0053053e5a,45,127.1,-0.001370058370572075,0.0007959028073586476,0.9999987447386035,0.9996618044639524,0.001415525433430253,0.0013150974760913188,-0.025933443702107543
0053053e5a,46,124.8,-0.015753267135928582,0.0015754435654582834,-0.9998746684220559,0.998804101409189,-0.0004779389783769465,0.0023939267047183715,-0.048830397268996455
0053053e5a,47,124.0,-0.3387414221862815,0.12575191929284318,0.9324380428153828,0.2554700923953873,0.8440871334342016,0.47124120751423154,0.0135523947276358
0053053e5a,48,124.0,-0.00209443985464988,0.0008308593068532321,-0.9999974614940318,0.9996953070359222,0.0008230439464983589,0.003206207191808469,-0.024460906043286483
0053053e5a,49,124.0,0.0004153019168909116,0.004761325383864111,0.999988578587229,0.9987546856710746,-3.9323992291712566e-05,-0.003991612896813512,-0.04973070812062086
0053053e5a,50,124.0,-0.0017581533458336806,-0.001523873039364977,-0.9999972933502232,0.9998092932641437,2.7707396477266387e-05,0.001037903016800649,0.019501258735823354
0053053e5a,51,123.1,0.0045277494516495825,-0.003536744826299491,0.9999834953242662,0.9934716174590897,0.0003393644736864264,0.0007958091210760752,-0.1140762763365683
0053053e5a,52,121.3,-0.01952088984774719,0.009295024329395656,0.9997662413695854,0.9832378899293649,0.008426548721458345,0.009883267646362015,-0.1818641418876335
0053053e5a,53,121.7,0.004469427748710866,-0.0025295629064855905,-0.9999868126765978,0.9981695393111958,-0.00044866895272271994,0.0003939519706340226,-0.06047490627765194
0053053e5a,54,121.7,-0.040719575119642394,0.021842958935820663,-0.9989318301801198,0.9667864482900175,-0.009243196092412908,0.006029702773274578,-0.2553471546997079
0053053e5a,55,122.0,-0.019530667682061714,-0.005254043389824831,0.999795453104259,0.9985941482070386,0.0009717336256687102,-0.002654548809767906,-0.05293142989789816
0053053e5a,56,122.0,-0.019695503113845974,0.0010697401200565843,0.9998054524822158,0.9916964054008264,-0.004392498585859459,0.017939396512279986,0.12726792024712383
0053053e5a,57,121.3,0.02496731473788729,-0.004580480673687028,-0.9996777742810815,0.9813978657183322,-0.00642902808767629,-0.0013510840837277016,0.19187253928884374
0053053e5a,58,121.3,0.028511387489610157,0.009916042453751116,0.9995442826035636,0.9570914212659023,0.11072148500530073,-0.23722395845168948,0.12426406412936641
0053053e5a,59,119.7,-0.006344911628312817,0.07211385967455973,0.997376224570882,0.08274637861714901,0.9826555032164845,0.16582680207520917,-0.006532268948421076
0053053e5a,60,120.3,-0.07816937216102028,0.009228287481147481,0.9968973808602957,0.056473293880060824,0.4950206003249414,0.8670436272281755,0.0008490084094711843
0053053e5a,61,120.3,-0.011301556767345664,-0.0015326807359270832,0.999934960737145,0.018871994821454238,-0.5965068552233065,0.8023859948552534,-0.00036707384176480997
0053053e5a,62,120.3,-0.006294304364487262,-0.0027782583348023447,-0.9999763312264909,0.9997567442813082,-0.0004855629049679733,0.002496483005969847,-0.021908538639194838
0053053e5a,63,122.0,0.010279373102750313,-0.007405626152737121,0.9999197423743068,0.999801256344122,-0.005550945594488533,-0.01908037314366792,-0.0016044240152511815
0053053e5a,64,122.0,0.025494637919151044,-0.024032717055341237,0.9993860374991786,0.9962259304916781,-0.04957937602787743,-0.04484813519411234,0.05535725479363359
0053053e5a,65,122.0,-0.05513201774407392,-0.010183705907055363,0.998427139431549,-0.056349136487531815,0.7999541825905341,-0.5974020884409764,-0.002970740544017551
0053053e5a,66,120.3,0.18857697953367794,-0.13664277674358966,0.9725057708588449,-0.3279150175129317,0.8221991642605536,0.4638730699248833,0.035805733859329614
0053053e5a,67,122.7,-0.09051919868829157,-0.057940073114895116,0.9942078367204064,0.6978795680331342,-0.6051618750361735,0.2628537303598855,0.2786595233622589
0053053e5a,68,121.8,0.008413547769856452,-0.014141322584206572,0.9998646084393096,0.9977409916993332,-0.007153087530016412,-0.005152155921602805,-0.06659731309128587
0053053e5a,69,119.6,0.06880233426699886,-0.00808357752919027,-0.9975975614313326,0.9963591205534494,-0.0068916313350692905,-0.022207103671348993,0.08202348964795554
0053053e5a,70,123.3,-0.12146555756110697,-0.080977039036329,0.9892870349273147,0.7071067811865475,0.08588911943206368,0.057259413422996,-0.6995315709370372
0053053e5a,71,123.6,0.23523371560734813,0.010047496394886663,-0.9718869002398149,0.9980590514257058,-0.013258616996375058,-0.020293056150394957,0.05736314857676849
0053053e5a,72,121.3,-0.0038692223936435555,0.005153675080391692,0.999979234160007,0.9801066559279924,-0.003256303119226657,-0.0008833291006691528,-0.1984428361653389
0053053e5a,73,122.0,-0.012348470227548251,9.593056289145611e-05,0.9999237501331621,0.03159001609402321,0.1142257083700815,0.9929523096319485,-0.0005188709970354781
0053053e5a,74,123.4,-0.0602520175217469,-0.01118409840272077,0.9981205389768699,0.9955627423505409,-0.019560485562921132,0.08503801882460194,0.035224264398279186
0053053e5a,75,123.6,-0.025444478300344606,0.012276508788947083,0.9996008532689327,0.9909769279828667,-0.0014582810130584324,0.012383510081659133,0.133451303104108
0053053e5a,76,122.5,-0.2043292857406532,0.029203164472295862,0.9784665135677962,0.3992478784592509,0.21615054704274608,0.8899446604649005,-0.043342518027012666
0053053e5a,77,122.5,-0.034313773797167775,-0.13358478428217754,0.9904431686553655,-0.17850713957518977,0.9426455388759585,-0.2819611258574702,0.007246562159078203
0053053e5a,78,125.1,-0.00822801165334474,-0.11151809451404213,0.9937283403527292,-0.11826969475962519,0.9069258784095723,0.4042695431660297,0.00799167321782083
0053053e5a,79,124.1,-0.0037910817596613525,-0.0016967366290497428,0.9999913743547507,0.0027101042969380736,-0.5851137070165905,0.8109467115505246,-0.00019031918821261787
0053053e5a,80,123.9,-0.009638718067486198,-0.005562196523626834,0.9999380766246719,0.023046241871394254,-0.2032817234318502,0.9788347346256896,-0.005289040029888338
0053053e5a,81,124.9,-0.05477015733380903,-0.022259972114363365,0.9982508319591312,0.10449022012323657,-0.5670421758877583,0.8170268099150277,0.0034866234593447973
